"V1","V2"
0.551937925641049,-0.568841571023058
1.8709870870257,-1.00487106896563
-0.820513754652663,1.41426962196783
-1.45358675496474,1.05638279394155
0.362467010680758,0.27576201147142
0.896191941308491,-0.674776121028817
1.53976218176395,-1.37732237058891
1.08640983189657,-1.09424497512416
-0.0707283120347855,-0.49354817474222
0.76984612197561,-0.353065165814891
0.652173062961945,-0.642093437981358
0.30761390335096,-0.531702955579558
-0.0716522366792261,0.0671020319753106
0.421217662157742,0.0654692817162757
0.522185717353265,0.102992968942303
1.34518245875286,-0.748884854328174
-0.142105055975571,1.1447783846644
0.670804685738849,-0.978870235048765
-0.314777965536637,-0.66759196978761
0.690202486741144,-0.469165005549054
1.54519560351195,-1.55815024949796
-0.568147078213382,1.12287545488545
-0.734622151511494,0.953192105151188
1.79372323990424,-2.35309697072799
-0.7561992878804,0.616458738249445
-0.675827402236429,0.822013812020127
0.61725012641465,-0.934886125783462
-0.323388573372204,-0.0215101798655681
0.0090732656636576,-0.287974663310209
-1.42985435594808,1.39161282155072
0.0614306485050004,-1.54856281989576
0.734704917368539,0.504866279139156
-1.04899001686264,-0.0274248398100658
1.09168451187815,-0.408238182842146
0.336607910181547,-0.816113106880897
-0.390738259963163,0.469193934590801
0.650989542115489,-0.796080279837047
-1.11118438692445,1.01166491455926
0.509113867982523,-0.79701314018608
0.884581473218568,-1.13982027463643
-0.0388507190134665,-0.161681860043242
0.862715591087541,-0.285845736746771
-1.9526499112754,2.33606680506065
1.0696231596433,-1.39152857990754
1.2877184808425,-0.330469700632571
-0.813334756765005,1.46665621628786
-0.717009138070654,1.06224363969874
-0.374439140000877,0.598549410841045
-0.895414709043948,1.62010656008788
-1.14847340379686,1.53122422644929
0.341341184150259,-0.496200410826696
-0.52769215666458,0.603991228068434
1.77632519084105,-2.14855463592416
-0.144118156299676,0.783920769758959
-1.56101552319791,0.846643515364338
-1.31384392817431,0.283768319075852
0.306146475393391,1.15506067862637
0.241291975563722,0.0911729684712183
0.299039094297995,-0.492822458310252
-0.00366163461961804,-0.0631566381240601
-2.13146374979198,2.53824700398756
-1.37459727766062,0.922574838167212
-0.256385818282962,-0.640612463921042
-1.40805670990577,1.0359243817303
-0.934944893936158,1.49040193567414
0.511257322456093,0.248423258312024
0.0316706187497259,0.656334962467444
0.515337734187931,-0.465663120912748
1.04885594197421,0.386544622822435
0.182501448991906,-0.360854178643131
1.30251030004347,-1.64839634905024
1.55169078553373,-1.36580034647147
0.0232594171758418,-0.187602828521761
-1.0094094542609,-0.271688876111165
0.186548030263112,-0.427229403979292
1.29990634367756,-1.72644747539267
-0.622809527023652,0.184495084190481
0.671848728752619,-1.20686408336047
-2.11378797391128,1.10545623931985
0.816258228441721,-0.637064033986668
0.174168474471157,0.185566725485329
-0.588831091386162,0.52110192039364
1.27155652723048,-1.20948162969674
1.42551342991504,-1.26475958873894
-0.0183997388100444,0.0406638358665982
-0.594707173904677,0.383440338415163
-0.993265739262237,0.79517951088166
0.695252170461566,-1.37060006083771
0.573968228931557,-1.30464054616511
-1.20548591950399,0.466907472203572
0.122091486278045,-0.0628322842611456
-0.404560470273201,0.86521526322578
-2.07363768149667,2.24259754116403
0.414195916220101,-0.318348412090464
0.378497913257429,-0.596669288671576
0.186872062190127,0.129549916481925
-0.849909859417039,0.802701325717396
-1.27434059935492,-0.487177411254512
-1.23313669143934,2.01758490452728
-0.47772163733214,-0.147216958375404
