"V1","V2"
0.0812447784964716,-1.17382913280901
-2.48747439529806,1.53586862702574
-0.357251392556487,-0.425785211187094
-0.278214425476781,-0.401248618951893
0.0258931832944326,-0.688950729841973
0.267817232341699,-0.458132575893469
-0.546226060121251,0.732343025717332
-0.743309579549847,0.182191961958955
-2.27839112786908,1.25396250886768
-0.474254898268075,-0.217343390049942
1.26424890419512,-1.13802739337252
-0.042892069096707,0.220440808683117
-0.428533656084624,0.915798887817918
-1.63704023266372,1.10002654890554
0.832417124114655,0.0750861505437845
1.45258340811737,-1.24395824247741
-0.498425371848024,0.0412083331113993
-0.298154408149376,0.521841289894231
-0.199201885694007,0.365370894406939
-1.24588580753704,1.23579850967363
0.287277198224259,-0.530364020349844
-0.0201713282569735,0.0578146924137868
1.90835403262135,-0.550070598921989
0.652556666202603,-1.04201577408613
-0.550878399954745,0.554617065727289
1.18715848089447,-2.3503147148759
1.40068792594142,-0.478777256792787
-0.156490371364668,-0.184602747244096
0.870218190997395,-0.667887784080343
-1.00880558489754,1.09889993474544
0.411091597029503,0.0216289803468716
0.409910076282762,0.328384310797305
1.02461266332346,-0.440652935849077
0.156218574710797,0.325280829151592
-1.71162710029242,1.60328058299471
-0.777280143928449,0.788184613935966
-0.579679138448744,0.353726814145415
-0.468093857287944,-0.254613283471476
0.361928024978307,-0.713176404216549
0.193387162678157,0.169679979974508
0.277189267122971,-1.02041383189751
-0.187999881632566,0.512628075791414
0.0543148377389097,-1.14329134594634
0.516184187141047,0.0933004541439564
0.485890462794445,0.55746722666301
-0.413075632061074,1.08499820747542
0.625700908073058,-1.32546281455673
0.69200564626974,-0.47215934480379
0.124823890674493,0.287888001761749
-0.0449287992370911,0.535272176867526
-1.81294311519928,1.39427497169791
0.79196023019793,0.687664109563208
-0.0353605095007709,0.215461159330719
-2.12317688989476,2.44125313316301
-0.188677064875416,0.706073204192758
-0.658228865002661,1.98591610311962
-1.14996029120672,1.15204971376478
-1.81730743625021,0.606108950369014
0.899079151064597,-0.998761381178561
0.827754501055049,-0.838283405041253
0.674205687648302,-0.358599901234583
1.5545218478822,-1.51438954499561
-1.28031551294691,1.89267853505017
0.187719128681385,-0.616340473733246
0.072662731962704,-0.649424037506253
0.288475056904943,0.976204873592871
1.04190855542604,-0.941734512910548
-0.936169885265776,0.425944338065652
1.16196048683631,-0.38215873928188
0.307281749322902,0.606225213693821
-0.089375471430959,-0.695108457507676
0.294875446617074,-1.1432745489588
-0.951236128340885,0.748830140088447
0.797049517471589,-0.473987151788933
-1.07514245767062,1.61165711595882
-1.14254991185917,1.01702128214217
-0.203068231685837,0.462150765786231
1.09333758849791,-0.241735949205258
0.568794361332723,0.485299382763267
1.46583928450453,-0.454248302615205
1.47071580463998,-1.30751006498956
-0.761761322123133,0.374742752060398
-1.36983669696653,1.06992793140671
-1.01403327944382,1.02879601285348
